name,stars,forks,language,url,description,stars_safe,appropriation_rate,symbolic_density,snapshot_time,query,updated
ansible/ansible,68440,24155,python,https://github.com/ansible/ansible,"Ansible is a radically simple IT automation platform that makes your applications and systems easier to deploy and maintain. Automate everything from code deployment to network configuration to cloud management, in a language that approaches plain English, using SSH, with no agents to install on remote systems. https://docs.ansible.com.",68440,0.352936879018118,0.1595654150589277,2026-04-29T23:49:09.549668,python,
FoundationAgents/MetaGPT,67564,8579,python,https://github.com/FoundationAgents/MetaGPT,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming",67564,0.1269759043277485,0.1575230523530303,2026-04-29T23:49:09.549668,python,
OpenBB-finance/OpenBB,66740,6668,python,https://github.com/OpenBB-finance/OpenBB,"Financial data platform for analysts, quants and AI agents.",66740,0.0999100988912196,0.155601925789492,2026-04-29T23:49:09.549668,python,
labmlai/annotated_deep_learning_paper_implementations,66463,6702,python,https://github.com/labmlai/annotated_deep_learning_paper_implementations,"🧑‍🏫 60+ Implementations/tutorials of deep learning papers with side-by-side notes 📝; including transformers (original, xl, switch, feedback, vit, ...), optimizers (adam, adabelief, sophia, ...), gans(cyclegan, stylegan2, ...), 🎮 reinforcement learning (ppo, dqn), capsnet, distillation, ... 🧠",66463,0.1008380602741374,0.1549561101850017,2026-04-29T23:49:09.549668,python,
xtekky/gpt4free,66139,13600,python,https://github.com/xtekky/gpt4free,The official gpt4free repository | various collection of powerful language models | opus 4.6 gpt 5.3 kimi 2.5 deepseek v3.2 gemini 3,66139,0.2056275419948895,0.1542007157595327,2026-04-29T23:49:09.549668,python,
scikit-learn/scikit-learn,65951,26981,python,https://github.com/scikit-learn/scikit-learn,scikit-learn: machine learning in Python,65951,0.4091067610801959,0.1537624004756187,2026-04-29T23:49:09.549668,python,
localstack/localstack,64886,4701,python,https://github.com/localstack/localstack,💻 A fully functional local AWS cloud stack. Develop and test your cloud & Serverless apps offline,64886,0.0724501433282988,0.151279391021531,2026-04-29T23:49:09.549668,python,
unclecode/crawl4ai,64785,6628,python,https://github.com/unclecode/crawl4ai,"🚀🤖 Crawl4AI: Open-source LLM Friendly Web Crawler & Scraper. Don't be shy, join here: https://discord.gg/jP8KfhDhyN",64785,0.1023076329397237,0.151043913129641,2026-04-29T23:49:09.549668,python,
bytedance/deer-flow,64273,8434,python,https://github.com/bytedance/deer-flow,"An open-source long-horizon SuperAgent harness that researches, codes, and creates. With the help of sandboxes, memories, tools, skill, subagents and message gateway, it handles different levels of tasks that could take minutes to hours.",64273,0.1312215082538546,0.1498502034202581,2026-04-29T23:49:09.549668,python,
keras-team/keras,64048,19761,python,https://github.com/keras-team/keras,Deep Learning for humans,64048,0.3085342243317512,0.1493256239581269,2026-04-29T23:49:09.549668,python,
pathwaycom/pathway,63378,1632,python,https://github.com/pathwaycom/pathway,"Python ETL framework for stream processing, real-time analytics, LLM pipelines, and RAG.",63378,0.0257502603427056,0.147763542893114,2026-04-29T23:49:09.549668,python,
openinterpreter/open-interpreter,63354,5521,python,https://github.com/openinterpreter/open-interpreter,A natural language interface for computers,63354,0.0871452473403415,0.1477075877504867,2026-04-29T23:49:09.549668,python,
public-apis/public-apis,428915,46811,python,https://github.com/public-apis/public-apis,A collective list of free APIs,428915,0.1091381742303253,1.0,2026-04-29T23:50:51.142269,python,
EbookFoundation/free-programming-books,387230,66191,python,https://github.com/EbookFoundation/free-programming-books,:books: Freely available programming books,387230,0.170934586679751,0.9028129116491612,2026-04-29T23:50:51.142269,python,
donnemartin/system-design-primer,346268,55872,python,https://github.com/donnemartin/system-design-primer,Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashcards.,346268,0.1613547887763235,0.8073114719699708,2026-04-29T23:50:51.142269,python,
vinta/awesome-python,295096,27794,python,https://github.com/vinta/awesome-python,"An opinionated list of Python frameworks, libraries, tools, and resources",295096,0.0941862986960175,0.6880057820314048,2026-04-29T23:50:51.142269,python,
TheAlgorithms/Python,220398,50458,python,https://github.com/TheAlgorithms/Python,All Algorithms implemented in Python,220398,0.2289403715097233,0.5138500635324015,2026-04-29T23:50:51.142269,python,
Significant-Gravitas/AutoGPT,183887,46238,python,https://github.com/Significant-Gravitas/AutoGPT,"AutoGPT is the vision of accessible AI for everyone, to use and to build on. Our mission is to provide the tools, so that you can focus on what matters.",183887,0.2514479000690641,0.428725971346304,2026-04-29T23:50:51.142269,python,
AUTOMATIC1111/stable-diffusion-webui,162661,30294,python,https://github.com/AUTOMATIC1111/stable-diffusion-webui,Stable Diffusion web UI,162661,0.186240094429519,0.3792383106209855,2026-04-29T23:50:51.142269,python,
huggingface/transformers,160097,33057,python,https://github.com/huggingface/transformers,"🤗 Transformers: the model-definition framework for state-of-the-art machine learning models in text, vision, audio, and multimodal models, for both inference and training. ",160097,0.2064810708507967,0.3732604362169661,2026-04-29T23:50:51.142269,python,
yt-dlp/yt-dlp,159671,13234,python,https://github.com/yt-dlp/yt-dlp,A feature-rich command-line audio/video downloader,159671,0.0828829280207426,0.372267232435331,2026-04-29T23:50:51.142269,python,
521xueweihan/HelloGitHub,153940,11744,python,https://github.com/521xueweihan/HelloGitHub,":octocat: 分享 GitHub 上有趣、入门级的开源项目。Share interesting, entry-level open source projects on GitHub.",153940,0.0762894634273093,0.3589056106687805,2026-04-29T23:50:51.142269,python,
langflow-ai/langflow,147518,8874,python,https://github.com/langflow-ai/langflow,Langflow is a powerful tool for building and deploying AI-powered agents and workflows.,147518,0.0601553708699955,0.3439329470874182,2026-04-29T23:50:51.142269,python,
ytdl-org/youtube-dl,140161,10623,python,https://github.com/ytdl-org/youtube-dl,Command-line program to download videos from YouTube.com and other video sites,140161,0.07579141130557,0.3267803644078663,2026-04-29T23:50:51.142269,python,
langchain-ai/langchain,135417,22387,python,https://github.com/langchain-ai/langchain,The agent engineering platform,135417,0.1653189776763626,0.3157198978818647,2026-04-29T23:50:51.142269,python,
open-webui/open-webui,134843,19163,python,https://github.com/open-webui/open-webui,"User-friendly AI Interface (Supports Ollama, OpenAI API, ...)",134843,0.1421134207930704,0.3143816373873611,2026-04-29T23:50:51.142269,python,
anthropics/skills,126168,14786,python,https://github.com/anthropics/skills,Public repository for Agent Skills,126168,0.1171929490837613,0.2941561847918585,2026-04-29T23:50:51.142269,python,
NousResearch/hermes-agent,125221,18676,python,https://github.com/NousResearch/hermes-agent,The agent that grows with you,125221,0.1491443128548726,0.2919482881223552,2026-04-29T23:50:51.142269,python,
microsoft/markitdown,118750,7844,python,https://github.com/microsoft/markitdown,Python tool for converting files and office documents to Markdown.,118750,0.0660547368421052,0.2768613827914621,2026-04-29T23:50:51.142269,python,
Comfy-Org/ComfyUI,110671,12913,python,https://github.com/Comfy-Org/ComfyUI,"The most powerful and modular diffusion model GUI, api and backend with a graph/nodes interface.",110671,0.116679166177228,0.2580254829045382,2026-04-29T23:50:51.142269,python,
Shubhamsaboo/awesome-llm-apps,108097,15934,python,https://github.com/Shubhamsaboo/awesome-llm-apps,"100+ AI Agent & RAG apps you can actually run — clone, customize, ship.",108097,0.1474046458273587,0.2520242938577574,2026-04-29T23:50:51.142269,python,
deepseek-ai/DeepSeek-V3,103298,16717,python,https://github.com/deepseek-ai/DeepSeek-V3,,103298,0.1618327557164708,0.240835596796568,2026-04-29T23:50:51.142269,python,
pytorch/pytorch,99538,27620,python,https://github.com/pytorch/pytorch,Tensors and Dynamic neural networks in Python with strong GPU acceleration,99538,0.2774819666860897,0.2320692911182868,2026-04-29T23:50:51.142269,python,
openai/whisper,98652,12120,python,https://github.com/openai/whisper,Robust Speech Recognition via Large-Scale Weak Supervision,98652,0.1228561002311154,0.230003613769628,2026-04-29T23:50:51.142269,python,
fastapi/fastapi,97767,9171,python,https://github.com/fastapi/fastapi,"FastAPI framework, high performance, easy to learn, fast to code, ready for production",97767,0.0938046580134401,0.2279402678852453,2026-04-29T23:50:51.142269,python,
nvbn/thefuck,96755,3934,python,https://github.com/nvbn/thefuck,Magnificent app which corrects your previous console command.,96755,0.0406593974471603,0.225580826037793,2026-04-29T23:50:51.142269,python,
hacksider/Deep-Live-Cam,92466,13431,python,https://github.com/hacksider/Deep-Live-Cam,real time face swap and one-click video deepfake with only a single image,92466,0.1452533904354032,0.2155811757574344,2026-04-29T23:50:51.142269,python,
github/spec-kit,91792,7945,python,https://github.com/github/spec-kit,💫 Toolkit to help you get started with Spec-Driven Development,91792,0.0865543838242984,0.214009768835317,2026-04-29T23:50:51.142269,python,
browser-use/browser-use,91250,10393,python,https://github.com/browser-use/browser-use,🌐 Make websites accessible for AI agents. Automate tasks online with ease.,91250,0.1138958904109589,0.2127461151976498,2026-04-29T23:50:51.142269,python,
django/django,87359,33856,python,https://github.com/django/django,The Web framework for perfectionists with deadlines.,87359,0.3875502237891917,0.2036743876991945,2026-04-29T23:50:51.142269,python,
home-assistant/core,86865,37388,python,https://github.com/home-assistant/core,:house_with_garden: Open source home automation that puts local control and privacy first.,86865,0.4304150117999194,0.202522644346782,2026-04-29T23:50:51.142269,python,
3b1b/manim,86404,7246,python,https://github.com/3b1b/manim,Animation engine for explanatory math videos,86404,0.0838618582473033,0.2014478393154821,2026-04-29T23:50:51.142269,python,
sherlock-project/sherlock,82709,9640,python,https://github.com/sherlock-project/sherlock,Hunt down social media accounts by username across social networks,82709,0.1165532166995127,0.1928330788151498,2026-04-29T23:50:51.142269,python,
bregman-arie/devops-exercises,82180,19308,python,https://github.com/bregman-arie/devops-exercises,"Linux, Jenkins, AWS, SRE, Prometheus, Docker, Python, Ansible, Git, Kubernetes, Terraform, OpenStack, SQL, NoSQL, Azure, GCP, DNS, Elastic, Network, Virtualization. DevOps Interview Questions",82180,0.2349476758335361,0.1915997342130725,2026-04-29T23:50:51.142269,python,
fighting41love/funNLP,80369,15182,python,https://github.com/fighting41love/funNLP,"中英文敏感词、语言检测、中外手机/电话归属地/运营商查询、名字推断性别、手机号抽取、身份证抽取、邮箱抽取、中日文人名库、中文缩写库、拆字词典、词汇情感值、停用词、反动词表、暴恐词表、繁简体转换、英文模拟中文发音、汪峰歌词生成器、职业名称词库、同义词库、反义词库、否定词库、汽车品牌词库、汽车零件词库、连续英文切割、各种中文词向量、公司名字大全、古诗词库、IT词库、财经词库、成语词库、地名词库、历史名人词库、诗词词库、医学词库、饮食词库、法律词库、汽车词库、动物词库、中文聊天语料、中文谣言数据、百度中文问答数据集、句子相似度匹配算法集合、bert资源、文本生成&摘要相关工具、cocoNLP信息抽取工具、国内电话号码正则匹配、清华大学XLORE:中英文跨语言百科知识图谱、清华大学人工智能技术系列报告、自然语言生成、NLU太难了系列、自动对联数据及机器人、用户名黑名单列表、罪名法务名词及分类模型、微信公众号语料、cs224n深度学习自然语言处理课程、中文手写汉字识别、中文自然语言处理 语料/数据集、变量命名神器、分词语料库+代码、任务型对话英文数据集、ASR 语音数据集 + 基于深度学习的中文语音识别系统、笑声检测器、Microsoft多语言数字/单位/如日期时间识别包、中华新华字典数据库及api(包括常用歇后语、成语、词语和汉字)、文档图谱自动生成、SpaCy 中文模型、Common Voice语音识别数据集新版、神经网络关系抽取、基于bert的命名实体识别、关键词(Keyphrase)抽取包pke、基于医疗领域知识图谱的问答系统、基于依存句法与语义角色标注的事件三元组抽取、依存句法分析4万句高质量标注数据、cnocr：用来做中文OCR的Python3包、中文人物关系知识图谱项目、中文nlp竞赛项目及代码汇总、中文字符数据、speech-aligner: 从“人声语音”及其“语言文本”产生音素级别时间对齐标注的工具、AmpliGraph: 知识图谱表示学习(Python)库：知识图谱概念链接预测、Scattertext 文本可视化(python)、语言/知识表示工具：BERT & ERNIE、中文对比英文自然语言处理NLP的区别综述、Synonyms中文近义词工具包、HarvestText领域自适应文本挖掘工具（新词发现-情感分析-实体链接等）、word2word：(Python)方便易用的多语言词-词对集：62种语言/3,564个多语言对、语音识别语料生成工具：从具有音频/字幕的在线视频创建自动语音识别(ASR)语料库、构建医疗实体识别的模型（包含词典和语料标注）、单文档非监督的关键词抽取、Kashgari中使用gpt-2语言模型、开源的金融投资数据提取工具、文本自动摘要库TextTeaser: 仅支持英文、人民日报语料处理工具集、一些关于自然语言的基本模型、基于14W歌曲知识库的问答尝试--功能包括歌词接龙and已知歌词找歌曲以及歌曲歌手歌词三角关系的问答、基于Siamese bilstm模型的相似句子判定模型并提供训练数据集和测试数据集、用Transformer编解码模型实现的根据Hacker News文章标题自动生成评论、用BERT进行序列标记和文本分类的模板代码、LitBank：NLP数据集——支持自然语言处理和计算人文学科任务的100部带标记英文小说语料、百度开源的基准信息抽取系统、虚假新闻数据集、Facebook: LAMA语言模型分析，提供Transformer-XL/BERT/ELMo/GPT预训练语言模型的统一访问接口、CommonsenseQA：面向常识的英文QA挑战、中文知识图谱资料、数据及工具、各大公司内部里大牛分享的技术文档 PDF 或者 PPT、自然语言生成SQL语句（英文）、中文NLP数据增强（EDA）工具、英文NLP数据增强工具 、基于医药知识图谱的智能问答系统、京东商品知识图谱、基于mongodb存储的军事领域知识图谱问答项目、基于远监督的中文关系抽取、语音情感分析、中文ULMFiT-情感分析-文本分类-语料及模型、一个拍照做题程序、世界各国大规模人名库、一个利用有趣中文语料库 qingyun 训练出来的中文聊天机器人、中文聊天机器人seqGAN、省市区镇行政区划数据带拼音标注、教育行业新闻语料库包含自动文摘功能、开放了对话机器人-知识图谱-语义理解-自然语言处理工具及数据、中文知识图谱：基于百度百科中文页面-抽取三元组信息-构建中文知识图谱、masr: 中文语音识别-提供预训练模型-高识别率、Python音频数据增广库、中文全词覆盖BERT及两份阅读理解数据、ConvLab：开源多域端到端对话系统平台、中文自然语言处理数据集、基于最新版本rasa搭建的对话系统、基于TensorFlow和BERT的管道式实体及关系抽取、一个小型的证券知识图谱/知识库、复盘所有NLP比赛的TOP方案、OpenCLaP：多领域开源中文预训练语言模型仓库、UER：基于不同语料+编码器+目标任务的中文预训练模型仓库、中文自然语言处理向量合集、基于金融-司法领域(兼有闲聊性质)的聊天机器人、g2pC：基于上下文的汉语读音自动标记模块、Zincbase 知识图谱构建工具包、诗歌质量评价/细粒度情感诗歌语料库、快速转化「中文数字」和「阿拉伯数字」、百度知道问答语料库、基于知识图谱的问答系统、jieba_fast 加速版的jieba、正则表达式教程、中文阅读理解数据集、基于BERT等最新语言模型的抽取式摘要提取、Python利用深度学习进行文本摘要的综合指南、知识图谱深度学习相关资料整理、维基大规模平行文本语料、StanfordNLP 0.2.0：纯Python版自然语言处理包、NeuralNLP-NeuralClassifier：腾讯开源深度学习文本分类工具、端到端的封闭域对话系统、中文命名实体识别：NeuroNER vs. BertNER、新闻事件线索抽取、2019年百度的三元组抽取比赛：“科学空间队”源码、基于依存句法的开放域文本知识三元组抽取和知识库构建、中文的GPT2训练代码、ML-NLP - 机器学习(Machine Learning)NLP面试中常考到的知识点和代码实现、nlp4han:中文自然语言处理工具集(断句/分词/词性标注/组块/句法分析/语义分析/NER/N元语法/HMM/代词消解/情感分析/拼写检查、XLM：Facebook的跨语言预训练语言模型、用基于BERT的微调和特征提取方法来进行知识图谱百度百科人物词条属性抽取、中文自然语言处理相关的开放任务-数据集-当前最佳结果、CoupletAI - 基于CNN+Bi-LSTM+Attention 的自动对对联系统、抽象知识图谱、MiningZhiDaoQACorpus - 580万百度知道问答数据挖掘项目、brat rapid annotation tool: 序列标注工具、大规模中文知识图谱数据：1.4亿实体、数据增强在机器翻译及其他nlp任务中的应用及效果、allennlp阅读理解:支持多种数据和模型、PDF表格数据提取工具 、 Graphbrain：AI开源软件库和科研工具，目的是促进自动意义提取和文本理解以及知识的探索和推断、简历自动筛选系统、基于命名实体识别的简历自动摘要、中文语言理解测评基准，包括代表性的数据集&基准模型&语料库&排行榜、树洞 OCR 文字识别 、从包含表格的扫描图片中识别表格和文字、语声迁移、Python口语自然语言处理工具集(英文)、 similarity：相似度计算工具包，java编写、海量中文预训练ALBERT模型 、Transformers 2.0 、基于大规模音频数据集Audioset的音频增强 、Poplar：网页版自然语言标注工具、图片文字去除，可用于漫画翻译 、186种语言的数字叫法库、Amazon发布基于知识的人-人开放领域对话数据集 、中文文本纠错模块代码、繁简体转换 、 Python实现的多种文本可读性评价指标、类似于人名/地名/组织机构名的命名体识别数据集 、东南大学《知识图谱》研究生课程(资料)、. 英文拼写检查库 、 wwsearch是企业微信后台自研的全文检索引擎、CHAMELEON：深度学习新闻推荐系统元架构 、 8篇论文梳理BERT相关模型进展与反思、DocSearch：免费文档搜索引擎、 LIDA：轻量交互式对话标注工具 、aili - the fastest in-memory index in the East 东半球最快并发索引 、知识图谱车音工作项目、自然语言生成资源大全 、中日韩分词库mecab的Python接口库、中文文本摘要/关键词提取、汉字字符特征提取器 (featurizer)，提取汉字的特征（发音特征、字形特征）用做深度学习的特征、中文生成任务基准测评 、中文缩写数据集、中文任务基准测评 - 代表性的数据集-基准(预训练)模型-语料库-baseline-工具包-排行榜、PySS3：面向可解释AI的SS3文本分类器机器可视化工具 、中文NLP数据集列表、COPE - 格律诗编辑程序、doccano：基于网页的开源协同多语言文本标注工具 、PreNLP：自然语言预处理库、简单的简历解析器，用来从简历中提取关键信息、用于中文闲聊的GPT2模型：GPT2-chitchat、基于检索聊天机器人多轮响应选择相关资源列表(Leaderboards、Datasets、Papers)、(Colab)抽象文本摘要实现集锦(教程 、词语拼音数据、高效模糊搜索工具、NLP数据增广资源集、微软对话机器人框架 、 GitHub Typo Corpus：大规模GitHub多语言拼写错误/语法错误数据集、TextCluster：短文本聚类预处理模块 Short text cluster、面向语音识别的中文文本规范化、BLINK：最先进的实体链接库、BertPunc：基于BERT的最先进标点修复模型、Tokenizer：快速、可定制的文本词条化库、中文语言理解测评基准，包括代表性的数据集、基准(预训练)模型、语料库、排行榜、spaCy 医学文本挖掘与信息提取 、 NLP任务示例项目代码集、 python拼写检查库、chatbot-list - 行业内关于智能客服、聊天机器人的应用和架构、算法分享和介绍、语音质量评价指标(MOSNet, BSSEval, STOI, PESQ, SRMR)、 用138GB语料训练的法文RoBERTa预训练语言模型 、BERT-NER-Pytorch：三种不同模式的BERT中文NER实验、无道词典 - 有道词典的命令行版本，支持英汉互查和在线查询、2019年NLP亮点回顾、 Chinese medical dialogue data 中文医疗对话数据集 、最好的汉字数字(中文数字)-阿拉伯数字转换工具、 基于百科知识库的中文词语多词义/义项获取与特定句子词语语义消歧、awesome-nlp-sentiment-analysis - 情感分析、情绪原因识别、评价对象和评价词抽取、LineFlow：面向所有深度学习框架的NLP数据高效加载器、中文医学NLP公开资源整理 、MedQuAD：(英文)医学问答数据集、将自然语言数字串解析转换为整数和浮点数、Transfer Learning in Natural Language Processing (NLP) 、面向语音识别的中文/英文发音辞典、Tokenizers：注重性能与多功能性的最先进分词器、CLUENER 细粒度命名实体识别 Fine Grained Named Entity Recognition、 基于BERT的中文命名实体识别、中文谣言数据库、NLP数据集/基准任务大列表、nlp相关的一些论文及代码, 包括主题模型、词向量(Word Embedding)、命名实体识别(NER)、文本分类(Text Classificatin)、文本生成(Text Generation)、文本相似性(Text Similarity)计算等，涉及到各种与nlp相关的算法，基于keras和tensorflow 、Python文本挖掘/NLP实战示例、 Blackstone：面向非结构化法律文本的spaCy pipeline和NLP模型通过同义词替换实现文本“变脸” 、中文 预训练 ELECTREA 模型: 基于对抗学习 pretrain Chinese Model 、albert-chinese-ner - 用预训练语言模型ALBERT做中文NER 、基于GPT2的特定主题文本生成/文本增广、开源预训练语言模型合集、多语言句向量包、编码、标记和实现：一种可控高效的文本生成方法、 英文脏话大列表 、attnvis：GPT2、BERT等transformer语言模型注意力交互可视化、CoVoST：Facebook发布的多语种语音-文本翻译语料库，包括11种语言(法语、德语、荷兰语、俄语、西班牙语、意大利语、土耳其语、波斯语、瑞典语、蒙古语和中文)的语音、文字转录及英文译文、Jiagu自然语言处理工具 - 以BiLSTM等模型为基础，提供知识图谱关系抽取 中文分词 词性标注 命名实体识别 情感分析 新词发现 关键词 文本摘要 文本聚类等功能、用unet实现对文档表格的自动检测，表格重建、NLP事件提取文献资源列表 、 金融领域自然语言处理研究资源大列表、CLUEDatasetSearch - 中英文NLP数据集：搜索所有中文NLP数据集，附常用英文NLP数据集 、medical_NER - 中文医学知识图谱命名实体识别 、(哈佛)讲因果推理的免费书、知识图谱相关学习资料/数据集/工具资源大列表、Forte：灵活强大的自然语言处理pipeline工具集 、Python字符串相似性算法库、PyLaia：面向手写文档分析的深度学习工具包、TextFooler：针对文本分类/推理的对抗文本生成模块、Haystack：灵活、强大的可扩展问答(QA)框架、中文关键短语抽取工具",80369,0.1889036817678458,0.1873774524089854,2026-04-29T23:50:51.142269,python,
